FIPS,2010 RR,2011 RR,2012 RR,2013 RR,2014 RR,2015 RR,2016 RR,2017 RR,2018 RR,2019 RR,2020 RR,2021 RR,2022 RR
36053,0.692884719266467,0.7706591834162801,0.7851735590841984,0.7921100602527438,1.1262838662522339,1.213744205958929,0.9975680779388868,1.04076265502071,0.825042472629563,1.260593483618118,0.709062250565177,0.865065976838352,0.729648668968838
36055,0.6863939959009734,0.7143622637985065,0.8287943123666537,0.9309109974162981,1.0148782244757766,0.8495591130858731,0.8837345326213574,1.2789032625254488,1.4748546855855904,1.4134491814468586,1.310658369498875,0.7994466559456991,1.34640829858778
36057,0.4129722741295454,0.509715353296059,0.1997371334512434,0.5980794308146864,0.6365066240520767,0.5583347009581829,1.0311083189699446,0.6355058317231722,1.180857249911103,0.6254034953846634,0.801176077677874,0.808072669959757,0.6164536972629804
36059,0.6117506771977941,0.8376068716103893,0.8961386332237781,0.9134700419611916,0.8647523291550626,0.9175733070010448,0.7800646967071786,0.7794114619891935,0.6629544824315426,0.7246664942795468,0.7001364921240244,0.6158357862179008,0.5528197672229309
36061,0.5062764225085193,0.603289962931007,0.8838942112497554,0.808824309230554,0.68949223416527,0.6275855165809033,0.8349487274852732,0.7139576108036807,0.836724489941132,0.9297168206351741,0.8772235395964957,0.9651893537872352,0.9774538772978771
36063,1.1245178230718074,0.845214563450629,1.2091366699347301,1.2550220862903565,1.1453043416774829,1.5117700374781364,1.2237106121634436,1.0542247946262409,1.1565197138453345,1.0690578378632027,1.2678147289813415,1.2809630810875596,1.2910345421586984
36065,0.5874104645771924,0.5196053526883706,0.5571211998180275,0.8713210662780182,1.1962520437093993,1.063494668491777,1.29688931986757,1.18373986186566,0.9331011327615768,1.1207864429210999,1.1150057444688057,1.097044139430688,1.123077678735683
36067,0.6945074001078407,0.7333814933991056,0.9833801397886889,1.0391902625334162,1.1317182878023049,1.2805217781665528,1.6241607626554675,0.9474561012030638,1.0645238275167281,1.2950792203233827,1.204977389555626,1.2695644197118405,1.1628488850107137
36069,0.5362960180739283,0.9098799440926666,1.1119465705159257,0.8662341209369455,0.8667902372363394,0.620784097189386,0.9254057411750959,0.9293518444921773,0.9744749440733834,0.9763191675341804,0.4866323502116498,0.5751702915802006,0.4344239454657231
36071,1.1537260782165297,1.0551868582412443,1.0622036062464593,1.1997923940158532,1.246520443047557,1.1624244050956631,1.0854841642778719,1.1660998168653092,1.5673373226355123,1.0653296501112821,1.1399978681040337,1.1195333902530524,1.0175310159288697
36073,0.9054559094863904,0.7797884136245677,1.0193481293373803,1.0929665418533272,1.0800912830766298,1.1716990679022776,1.1657774685643436,1.1517092538387073,1.4695004276511214,1.2070007846842612,1.2770975177601407,1.0400508325520925,1.1805929616564972
36075,0.7975476335350552,1.0582299349773403,1.0063384309899814,1.259382325154133,1.0114817110069823,1.2353850858410294,1.0676976728220078,0.9404929255450307,0.7846421627603867,1.3528661304781506,1.1046518646770684,1.1284674761961835,0.9829606597051893
36077,0.6636764641217449,0.7364245701352016,0.3788118048213237,0.786296408434375,0.8898865288241413,0.9750762164020536,1.184072145490375,0.7724482863311604,1.1063843895498504,1.0900288939677556,0.7297700101486517,0.9540987643405898,0.8578343261168221
36079,0.7943022718523082,0.7615299532079923,1.2290338556425167,1.3858292522036533,1.0923187315642895,1.1234708213078832,1.182039403609705,1.542111302399107,1.1813440006324187,0.7582201840468313,0.6883544909817028,0.7233528894645479,0.780127507702531
36081,0.480313529046544,0.483849201039244,0.4476866784252007,0.5697378782001387,0.4415467509432762,0.4309626650806793,0.572725024878821,0.5589108994848059,0.5660910888897828,0.5457134821873629,0.6530084875547376,0.5696249968568777,0.7186351041542138
36083,0.6612424428596847,0.9365068655335054,0.766041649749788,0.8633272950277612,0.42524348629306297,0.8099872184443184,0.3811391026256572,0.6104383993542523,0.6717159954152195,0.7633464422057219,0.8807938429729568,0.8844745083699816,0.8804733204579936
36085,1.194293099250866,1.2773314599762433,1.4142307379996084,1.168544015492121,1.2200276379909603,1.1073947391097514,1.3771826241540417,1.1326765737067495,1.2572771131576173,1.1743791418549567,1.051454344367798,1.0551463570766937,1.0465945897452387
36087,0.44218052927426765,0.458743817966453,0.505847682801808,0.7703088659338608,0.46124652906228397,0.7017828190338179,0.6840176428455129,0.6071889173805033,0.5826406134145056,0.8155410707326088,0.5580384177408719,0.6811470351814802,0.4601222633665124
36089,0.5087104437705796,0.6192661157955104,0.5808447673926964,0.7790293436614141,0.7316090011783207,0.7240420097696925,0.7851465514088539,0.6777490973819075,0.36311603810127074,0.5079655811991678,0.5994539369078209,0.7128784438760494,0.7666664840402128
36091,0.3415743171091132,0.48232766267119603,0.37881180482132376,0.6169737992243849,0.7553845954598818,0.6288221382884519,0.29119027440600215,0.38390308461290235,0.6342361898739354,0.3448573670526461,0.651223335866507,0.519101200488826,0.4995875372855816
36093,0.693696059687154,0.6375245762120858,0.4936032608277855,0.8887620217331244,0.5312147065194495,0.6801419391517178,1.1180080343685945,1.193488307786907,0.9087635966958078,0.9301828441041642,0.7811823787696917,1.0132485747226994,0.936458941598999
36095,0.6766579108527325,0.7698984142322561,0.0,0.8298987970721408,0.0,0.8143153944207384,1.0804023095761965,1.0013046596251878,1.1745294905340034,0.9637365338714486,0.9625537902939162,1.0317328904671086,0.872213146847026
36097,0.0,1.0103014763838303,1.3399989297820967,1.0333766107150475,0.0,0.9033521573642361,0.0,1.0704722044949853,0.8411052464329706,1.1487478510605036,0.8490181429224528,0.8964893136038478,1.1068632638697087
36099,0.42270835917778615,0.9836745549429912,1.1318437562237127,1.0486374467382655,0.6072966082204445,0.9311761457840791,0.7322952625114295,1.1090017764694362,0.931154129876315,0.9623384634644785,0.8750813575706189,0.742453349067104,0.8746606056947202
36101,0.534673337232555,1.0300814751684533,1.284899030898995,1.0268362524193826,0.8973588584554892,0.9905339877464109,0.9437004181011274,0.7715198629100892,0.6098986538081667,0.635189988233455,0.6033812706219281,0.7624780244568807,0.9581801388722853
36103,1.081516780775411,1.4157914514686054,1.4700959132560867,1.327692734019966,1.179948779059186,1.140783525213563,1.2938402070465644,1.4891911673980542,1.3015714287973164,1.019193326681266,1.0218208263431707,1.1001248587214227,1.1010505491064353
36105,1.251898269119624,3.066660580800617,1.3950988286651984,1.8007786507397239,1.878271948243321,1.6515082904311258,1.2907910942255592,1.9065174951695165,2.19183849808314,2.100367774738211,2.590612129960184,1.6213825627137628,1.958578942867295
36107,0.8932858031760894,1.0369283978246693,1.2764809907918544,1.1496496470824227,1.9068026613811946,1.1692258244871805,1.3812481079153818,0.9558119119927039,1.0757190941069819,1.258263366273168,1.0710910129383342,1.0295763869635943,1.1539768466878224
36109,0.5857877837358189,0.82239148792991,1.0446022496588019,0.9178302808249683,0.9734407601564844,0.8248266789349014,1.0661731164115051,0.9743803804141259,0.757870873088041,0.9120079288135519,0.7772550450555844,0.7030201421456977,0.9343174151072665
36111,0.6222981026667216,1.0422537821128368,0.9680746123211607,1.0435505013971926,0.8280699836920826,1.1327454841144975,1.6729465677915518,1.3972772487120146,1.771285874866655,1.0233875379021768,1.6073505800827934,1.262786837272224,1.2919523392265837
36113,0.0,0.24116383133559802,0.18978854059735006,0.3081235463735444,0.7608190170099529,0.3141019137173388,0.5808559924015017,0.19218364816171896,0.3173614702976254,0.17242868352632304,1.0078966431749723,0.563463558275408,0.46624091048574795
36115,0.3440083383711734,0.8969468679642588,0.8096624030322435,0.8182714934354032,0.8185597459794584,0.8081322858829957,0.832915985604603,0.668929074881732,1.0723118390577742,0.785249545248255,1.0014700970973422,0.5055460356095924,1.3072489570246726
36117,0.6863939959009734,0.9296599428772897,0.9910329035224528,1.0559045115112262,0.8729039614801694,0.9373592543218221,0.5595122026544648,1.1948809429185137,1.1351026821074577,0.6738699361596301,0.7594035281732788,0.6438703317635882,1.0407818749819648
36119,0.41053825286748513,0.724252263190818,0.7560930568958946,0.795016886161928,0.6562064021710845,0.7153856578168524,0.756179979609304,0.6865691198820829,0.8299099798427166,0.5489756464702933,0.6394413347241855,0.5927303915373893,0.6146181031272097
