FIPS,2014 DR,2015 DR,2016 DR,2017 DR,2018 DR,2019 DR,2020 DR
01001,145.3,129.9,129.6,113.3,96.7,101.3,98.3
01003,143.5,132.1,123.8,107.1,93.6,67.6,65.0
01005,102.0,93.3,92.7,90.5,86.0,27.2,22.8
01007,75.8,69.4,97.2,91.1,81.1,21.0,24.8
01009,63.2,57.9,56.9,50.4,45.4,23.7,22.8
01011,34.3,23.4,19.8,20.4,24.8,24.7,22.0
01013,145.0,140.5,135.4,119.6,106.0,40.6,35.1
01015,180.0,165.4,161.0,140.9,129.9,106.3,97.9
01017,163.1,147.3,140.6,127.2,117.1,58.0,60.5
01019,175.1,169.2,157.7,135.1,129.2,46.5,50.6
01021,132.1,120.6,120.4,107.4,96.0,41.2,39.3
01023,141.2,97.0,97.8,91.5,67.4,37.5,37.8
01025,184.3,165.6,164.7,156.1,144.4,66.3,65.9
01027,150.6,139.7,133.7,117.4,105.7,84.5,81.7
01029,48.2,51.1,44.2,47.8,38.2,14.5,5.7
01031,143.2,131.9,129.5,121.5,114.2,79.8,74.4
01033,234.3,222.9,208.1,188.0,167.0,156.9,150.0
01035,154.4,102.8,93.9,88.6,88.5,110.5,113.3
01037,35.7,26.8,25.4,24.1,24.4,0.0,0.0
01039,216.2,198.8,170.9,147.5,135.1,94.2,85.3
01041,101.5,94.0,90.9,80.9,59.8,33.1,33.4
01043,182.6,172.0,166.2,144.7,126.7,87.1,81.1
01045,71.5,63.8,78.7,69.4,69.6,34.0,31.8
01047,123.3,115.7,117.8,102.1,82.0,65.0,62.7
01049,122.7,117.6,114.4,105.0,98.2,62.6,64.3
01051,122.7,113.1,117.3,113.6,98.5,28.1,26.8
01053,166.8,174.3,173.9,156.5,137.4,76.6,81.2
01055,191.4,171.9,156.8,132.5,126.1,102.8,102.8
01057,162.5,162.0,133.3,113.6,92.2,48.5,53.6
01059,225.5,222.4,223.3,184.9,152.3,92.3,89.4
01061,50.4,56.4,50.2,44.1,38.9,15.1,17.0
01063,98.6,78.7,79.8,53.9,36.8,25.2,16.5
01065,100.2,85.1,97.7,99.3,74.6,22.2,22.6
01067,37.3,49.2,30.7,26.5,21.3,52.3,46.2
01069,161.1,146.6,142.8,136.4,127.8,146.1,136.5
01071,135.6,117.3,144.6,142.9,130.5,82.3,71.7
01073,130.2,123.4,116.7,105.1,95.8,143.5,139.0
01075,105.8,107.9,104.7,81.2,82.0,13.8,10.7
01077,151.0,140.2,127.5,112.8,100.8,58.5,57.3
01079,140.5,126.2,114.1,101.8,88.0,30.4,28.3
01081,70.0,63.2,64.5,58.7,52.2,39.5,35.4
01083,79.1,70.2,76.5,69.4,61.4,33.1,26.9
01085,1.9,0.4,0.7,0.4,-9.0,9.2,8.3
01087,67.2,62.3,60.1,45.5,42.4,10.6,11.3
01089,122.0,117.4,113.7,101.1,85.4,97.8,87.3
01091,140.9,130.8,131.7,130.1,147.9,72.3,58.8
01093,207.3,192.9,182.1,164.7,140.2,108.7,106.0
01095,221.2,200.4,191.1,166.6,151.9,97.2,92.2
01097,158.5,143.0,133.5,119.3,107.6,108.4,98.0
01099,143.8,134.5,135.7,125.3,109.8,48.9,53.7
01101,101.7,87.0,88.0,84.9,70.3,93.2,86.3
01103,142.7,138.0,135.4,117.8,108.9,69.2,67.9
01105,5.2,4.0,3.6,3.6,0.1,15.3,17.3
01107,124.7,98.9,81.5,71.5,63.4,33.6,43.7
01109,112.7,104.7,105.5,99.7,90.1,36.6,38.5
01111,126.3,112.1,108.8,100.0,86.0,56.1,47.0
01113,128.9,117.9,110.6,103.1,92.9,34.6,35.9
01115,112.9,107.6,114.4,106.9,100.1,61.9,63.0
01117,110.5,103.4,100.7,90.4,81.2,76.9,64.6
01119,45.7,41.3,40.5,37.5,27.8,38.0,41.9
01121,154.4,140.1,138.9,124.3,108.5,41.3,39.7
01123,109.8,103.1,108.0,100.8,93.0,47.0,43.4
01125,116.7,114.0,111.2,100.4,89.1,96.5,86.6
01127,291.1,249.9,235.4,218.8,204.8,132.7,123.0
01129,36.8,37.8,44.3,52.4,44.0,28.1,29.4
01131,62.1,63.5,66.4,56.6,50.9,26.5,16.0
01133,179.6,169.3,172.5,159.8,143.4,66.8,65.0
02013,-9.0,-9.0,-9.0,-9.0,-9.0,10.6,9.6
02016,-9.0,-9.0,-9.0,-9.0,-9.0,2.5,2.1
02020,68.0,68.2,66.3,59.7,51.2,56.0,47.2
02050,-9.0,-9.0,-9.0,-9.0,-9.0,6.9,8.8
02060,-9.0,-9.0,-9.0,-9.0,-9.0,4.1,6.4
02063,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
02066,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
02068,-9.0,-9.0,-9.0,-9.0,-9.0,8.3,5.2
02070,-9.0,-9.0,-9.0,-9.0,-9.0,4.9,1.7
02090,54.3,50.5,48.4,42.5,36.8,29.5,29.7
02100,-9.0,-9.0,-9.0,-9.0,-9.0,1.2,0.5
02105,-9.0,-9.0,-9.0,-9.0,-9.0,5.3,3.0
02110,87.6,81.3,79.8,66.3,54.9,36.2,29.2
02122,100.0,100.1,97.9,82.7,76.3,53.0,47.3
02130,100.6,101.8,91.5,76.5,58.6,50.4,49.5
02150,38.6,34.2,33.6,28.4,23.2,18.3,18.0
02158,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
02164,-9.0,-9.0,-9.0,-9.0,-9.0,0.3,-9.0
02170,86.2,78.9,76.4,69.2,60.8,30.7,38.0
02180,-9.0,-9.0,-9.0,-9.0,-9.0,2.2,3.0
02185,-9.0,-9.0,-9.0,-9.0,-9.0,3.1,2.2
02188,-9.0,-9.0,-9.0,-9.0,-9.0,2.7,11.2
02195,92.2,80.3,71.0,64.2,65.0,68.8,67.0
02198,59.0,63.9,56.4,38.9,29.0,23.0,18.0
02220,14.1,10.5,9.5,7.3,0.1,16.6,14.8
02230,-9.0,-9.0,-9.0,-9.0,-9.0,5.2,10.4
02240,-9.0,-9.0,-9.0,-9.0,-9.0,12.7,14.1
02275,0.4,0.4,0.6,0.2,-9.0,6.7,3.9
02282,-9.0,-9.0,-9.0,-9.0,-9.0,5.3,8.1
02290,-9.0,-9.0,-9.0,-9.0,-9.0,1.2,2.6
04001,21.5,18.8,18.5,18.6,15.9,7.3,4.9
04003,82.7,83.5,79.0,68.5,60.3,37.9,34.4
04005,60.4,56.2,51.4,42.2,34.7,34.9,32.2
04007,124.3,116.3,110.0,87.2,73.7,46.4,42.8
04009,106.0,99.2,84.1,74.0,66.2,44.0,51.6
04011,1.3,0.5,0.0,0.0,-9.0,2.5,1.6
04012,89.7,82.6,78.3,66.0,50.3,18.7,14.8
04013,77.9,73.7,68.2,58.8,48.6,46.5,42.4
04015,142.2,133.9,127.5,113.2,94.1,70.6,66.4
04017,74.7,70.3,67.5,65.4,56.5,47.1,43.6
04019,84.2,79.4,74.0,64.7,56.5,52.3,46.9
04021,65.6,63.2,58.3,49.6,40.2,11.5,10.5
04023,27.4,24.8,29.3,21.3,16.6,8.4,5.9
04025,110.6,104.5,97.8,86.9,71.9,49.4,48.6
04027,57.6,58.0,56.6,47.4,37.2,24.6,28.2
05001,92.8,84.3,129.1,125.1,110.4,74.7,70.7
05003,126.5,120.7,115.8,110.1,100.7,28.3,26.0
05005,148.0,140.5,142.7,133.3,107.3,126.7,136.7
05007,95.1,93.2,87.8,78.8,69.1,44.3,37.1
05009,168.8,169.5,156.4,140.8,126.0,73.9,67.2
05011,149.6,129.3,116.5,108.8,97.7,80.7,73.8
05013,84.4,88.7,83.6,78.2,65.4,16.2,15.3
05015,78.2,72.2,89.2,79.3,70.3,37.2,37.4
05017,88.9,85.4,77.7,79.3,79.5,93.4,90.0
05019,116.9,99.7,100.9,94.6,97.4,56.8,54.7
05021,140.3,144.2,134.6,117.7,105.9,76.3,72.7
05023,118.7,111.9,115.9,111.6,102.7,50.6,53.9
05025,0.4,0.6,1.1,0.8,9.7,2.5,4.9
05027,133.0,116.6,106.6,99.8,93.9,52.2,51.7
05029,130.5,133.7,131.7,124.5,103.3,38.0,38.2
05031,166.0,164.4,157.3,144.4,125.8,167.8,164.0
05033,169.4,164.7,158.0,145.6,132.1,55.1,51.4
05035,107.0,106.5,108.7,105.4,93.5,69.0,59.6
05037,138.5,128.1,120.3,109.1,98.5,60.3,59.7
05039,112.6,106.5,101.6,77.1,74.2,40.2,31.6
05041,166.6,163.3,143.8,131.1,102.2,94.1,85.2
05043,117.8,116.6,131.8,126.4,113.0,93.5,91.2
05045,100.7,97.4,97.9,90.0,76.0,63.2,64.0
05047,28.0,29.5,22.2,19.1,13.7,42.7,40.2
05049,104.2,93.7,116.7,109.6,98.9,63.0,62.1
05051,194.9,182.5,176.3,157.9,138.6,119.7,112.9
05053,88.4,80.9,77.5,73.9,61.1,13.7,12.6
05055,185.6,174.4,177.8,172.5,155.7,100.2,98.8
05057,131.5,119.6,115.7,114.5,100.9,39.8,40.0
05059,114.1,104.3,105.3,96.8,82.6,40.2,38.0
05061,180.7,170.8,161.6,148.1,138.0,69.6,58.5
05063,178.7,164.7,159.8,149.7,129.3,140.3,132.5
05065,93.9,76.7,104.0,99.8,93.4,80.7,70.5
05067,160.1,148.4,150.4,135.1,115.6,46.4,55.0
05069,114.9,112.4,108.6,102.4,96.0,106.1,98.7
05071,147.7,136.0,127.4,109.9,104.3,62.9,52.3
05073,4.2,1.7,111.2,110.4,99.8,92.0,91.5
05075,48.2,39.5,37.5,35.1,27.0,42.6,45.2
05077,55.3,51.3,68.2,67.7,56.4,69.5,82.0
05079,81.1,81.8,67.6,60.6,50.6,13.3,11.1
05081,164.3,163.8,163.5,154.9,145.3,87.6,96.4
05083,40.6,39.8,41.2,37.2,27.8,21.1,24.6
05085,111.4,110.1,101.5,94.9,85.5,18.8,16.9
05087,83.5,79.7,79.3,80.0,69.5,34.9,29.5
05089,95.6,85.4,83.3,77.4,56.3,10.0,7.2
05091,138.1,129.7,109.3,101.9,94.2,79.6,83.4
05093,144.8,137.0,138.6,136.2,125.5,60.4,59.5
05095,109.2,102.8,92.6,85.6,75.6,11.6,5.9
05097,108.1,108.4,93.4,82.5,74.4,80.9,80.6
05099,-9.0,-9.0,-9.0,-9.0,-9.0,20.9,21.7
05101,2.8,1.8,0.8,1.0,-9.0,2.2,1.4
05103,139.8,142.5,143.4,137.9,123.8,69.3,70.7
05105,94.9,48.3,51.2,27.9,48.3,13.0,12.0
05107,173.6,161.4,159.8,160.7,120.8,92.0,84.2
05109,10.6,4.7,97.6,85.9,76.2,37.7,30.4
05111,105.5,98.4,120.7,121.2,109.2,81.1,69.0
05113,133.2,123.3,117.8,104.9,97.1,54.2,52.8
05115,138.2,134.1,132.6,111.2,95.3,46.5,41.2
05117,91.3,88.6,82.1,76.2,68.9,19.4,13.9
05119,117.5,111.6,105.2,98.3,87.1,149.5,141.7
05121,116.2,114.4,114.2,103.8,83.6,31.3,20.4
05123,96.4,92.4,94.8,88.4,76.3,44.9,47.7
05125,106.9,96.9,97.4,92.4,80.8,43.6,38.3
05127,154.2,155.5,124.7,115.8,110.0,57.3,62.0
05129,99.7,86.0,82.6,79.7,74.3,29.3,28.3
05131,186.1,174.6,169.0,155.0,141.9,131.4,121.5
05133,82.9,65.2,65.5,56.6,43.4,17.7,11.7
05135,136.4,147.0,138.5,131.8,116.3,48.4,43.7
05137,169.7,159.5,152.7,153.0,145.4,94.5,71.4
05139,141.9,136.3,131.5,117.8,107.1,121.2,113.6
05141,114.4,109.0,103.1,101.8,97.8,43.9,38.0
05143,104.4,101.6,98.5,91.5,76.2,82.9,70.2
05145,138.1,125.3,123.5,116.9,98.6,55.9,54.8
05147,32.0,4.7,3.8,2.7,8.1,27.3,14.8
05149,72.3,69.3,66.9,56.7,55.2,35.6,39.7
06001,38.0,33.6,31.1,26.2,22.0,20.4,18.2
06003,-9.0,-9.0,-9.0,-9.0,-9.0,24.1,23.0
06005,136.6,114.7,112.3,99.0,85.1,29.4,31.8
06007,143.9,136.9,125.4,105.6,89.4,70.0,63.0
06009,98.6,92.2,83.5,69.9,58.7,27.7,24.7
06011,44.9,41.2,45.2,34.6,30.9,27.3,24.7
06013,51.8,45.8,40.8,35.9,31.4,25.8,22.9
06015,168.6,147.0,133.7,117.3,97.3,56.2,56.1
06017,75.6,68.8,63.7,55.0,47.2,30.0,28.4
06019,66.1,59.6,57.8,52.9,48.3,46.2,41.9
06021,68.9,66.8,85.0,79.0,67.4,36.4,25.2
06023,113.6,100.7,92.2,77.5,67.0,55.6,46.8
06025,59.5,53.7,52.4,48.8,44.1,27.6,27.7
06027,63.6,60.7,61.3,50.0,41.6,26.2,26.6
06029,64.4,62.4,60.3,55.0,48.5,37.4,35.1
06031,78.5,67.7,64.8,58.8,54.5,36.2,36.1
06033,167.6,137.0,116.4,95.1,77.3,34.6,27.0
06035,104.2,93.4,81.7,66.2,51.7,46.5,36.3
06037,39.8,35.3,33.4,30.3,27.4,26.8,24.5
06039,58.4,52.6,49.7,42.3,37.0,19.4,20.3
06041,44.1,39.4,36.7,32.5,28.4,22.5,21.2
06043,67.8,69.8,67.6,55.7,47.6,17.3,15.6
06045,127.2,118.2,105.1,90.5,81.7,59.3,56.8
06047,74.0,68.5,65.3,56.6,47.9,36.5,32.8
06049,111.5,100.2,96.4,81.3,50.5,31.2,36.4
06051,53.0,54.0,54.4,44.5,37.9,30.8,31.8
06053,60.3,55.6,50.6,44.1,38.2,28.6,25.8
06055,50.9,46.4,40.4,35.5,32.1,27.2,22.9
06057,97.4,86.0,83.0,70.3,61.8,42.1,38.7
06059,47.6,43.9,42.1,37.7,33.8,31.8,29.8
06061,72.9,66.5,62.9,56.2,49.3,48.8,46.0
06063,109.7,90.2,85.5,73.1,66.6,46.8,41.7
06065,56.9,52.4,49.4,44.7,39.8,29.6,29.1
06067,60.1,53.8,50.3,44.1,38.2,37.0,34.0
06069,54.0,50.4,43.7,39.6,36.1,15.9,12.9
06071,58.7,54.8,52.2,47.4,41.6,37.5,34.5
06073,46.7,42.7,39.2,34.7,29.9,27.8,25.5
06075,38.6,35.4,32.2,27.0,23.0,34.5,30.5
06077,69.4,59.2,54.5,47.5,40.4,27.4,24.7
06079,86.0,77.3,71.6,63.8,58.6,45.3,42.6
06081,36.1,33.2,31.5,27.2,23.8,19.8,17.7
06083,62.4,57.6,54.7,49.1,42.4,43.0,39.1
06085,28.9,26.1,24.2,20.7,18.3,20.0,18.4
06087,70.3,62.3,57.0,48.9,41.6,29.0,27.8
06089,151.7,132.5,118.0,101.1,84.3,70.6,60.9
06091,35.1,28.7,21.3,12.3,5.5,5.5,5.6
06093,114.7,124.0,117.2,96.8,93.3,61.1,53.5
06095,52.9,46.7,43.0,37.3,31.8,22.9,21.5
06097,65.5,58.0,52.5,45.9,40.1,33.3,31.7
06099,103.9,90.8,85.1,75.6,65.6,59.6,54.4
06101,111.5,108.8,102.9,95.0,76.3,75.5,70.1
06103,119.4,103.9,94.8,82.8,70.8,42.6,35.0
06105,119.6,110.2,98.5,80.6,72.7,36.0,31.7
06107,78.8,68.8,65.1,58.5,51.2,39.3,34.9
06109,142.8,126.4,114.6,104.8,85.8,65.8,65.2
06111,60.2,56.7,54.0,48.6,43.9,32.9,30.9
06113,51.8,47.6,46.7,41.2,35.7,24.7,22.9
06115,96.2,92.0,83.2,68.3,61.7,32.1,29.2
08001,60.6,56.6,52.5,46.7,39.7,32.0,28.0
08003,175.8,165.5,152.4,119.1,98.4,42.5,35.8
08005,66.7,63.6,58.2,50.0,44.0,44.0,42.3
08007,75.6,77.6,72.3,65.1,59.1,38.1,37.3
08009,95.0,81.2,86.8,78.0,67.6,48.3,45.2
08011,59.1,65.5,59.6,44.2,34.3,48.8,50.7
08013,53.6,51.3,47.7,41.8,37.0,44.0,39.8
08014,61.5,55.4,52.9,46.3,41.1,42.6,43.9
08015,102.2,97.9,94.4,83.2,71.9,40.5,37.1
08017,74.0,73.0,68.1,62.1,48.6,16.8,27.3
08019,38.1,36.1,34.8,30.8,27.3,2.7,4.7
08021,2.2,1.3,1.2,0.8,0.0,30.7,29.0
08023,-9.0,-9.0,-9.0,-9.0,-9.0,1.2,0.6
08025,32.4,32.3,29.7,25.1,23.1,4.8,5.3
08027,-9.0,-9.0,-9.0,-9.0,-9.0,3.5,2.1
08029,96.5,90.4,83.6,76.0,65.6,37.5,37.6
08031,48.2,44.3,39.4,34.8,29.2,40.1,37.1
08033,-9.0,-9.0,-9.0,-9.0,-9.0,74.7,76.6
08035,55.9,54.9,50.5,45.5,41.7,26.7,26.8
08037,53.0,48.6,46.3,40.7,33.4,49.8,47.8
08039,36.6,35.1,34.9,31.0,27.4,10.5,9.7
08041,75.1,72.5,67.4,59.8,51.9,48.6,47.5
08043,80.0,76.4,72.7,66.4,55.9,36.3,37.4
08045,92.9,86.2,78.5,64.3,51.0,32.9,30.0
08047,-9.0,-9.0,-9.0,-9.0,-9.0,0.5,0.1
08049,50.3,47.4,43.3,37.2,33.5,12.7,12.5
08051,59.4,54.5,51.6,43.8,36.7,24.4,21.0
08053,-9.0,-9.0,-9.0,-9.0,-9.0,14.9,17.1
08055,87.8,77.7,80.6,87.4,74.1,44.9,33.8
08057,-9.0,-9.0,-9.0,-9.0,-9.0,18.4,11.3
08059,81.4,76.3,70.4,61.1,53.2,39.9,35.9
08061,148.3,131.5,112.7,96.6,93.2,18.0,25.4
08063,26.7,42.6,41.0,45.5,45.0,36.8,24.3
08065,68.6,53.5,49.7,44.4,39.2,13.0,11.3
08067,69.0,63.6,58.0,51.1,42.5,53.7,48.8
08069,78.5,70.0,62.2,52.3,44.8,40.8,39.0
08071,150.0,135.6,126.0,114.3,100.8,70.3,66.0
08073,1.3,1.2,29.0,40.6,34.2,18.6,18.5
08075,102.6,90.9,81.6,77.3,68.9,31.8,30.2
08077,87.9,86.2,78.6,71.4,59.5,57.2,52.9
08079,-9.0,-9.0,-9.0,-9.0,-9.0,0.1,-9.0
08081,129.5,109.8,108.0,96.2,75.8,38.4,33.5
08083,105.2,99.5,90.8,76.1,63.8,37.2,29.8
08085,93.8,88.9,80.7,75.8,65.8,41.9,37.1
08087,97.1,74.4,65.4,59.2,50.5,24.9,25.0
08089,117.6,111.4,107.7,97.6,84.2,45.6,34.2
08091,45.4,39.9,34.4,28.1,1.5,17.0,15.9
08093,5.3,0.0,-9.0,-9.0,-9.0,0.5,0.7
08095,43.6,33.2,0.1,-9.0,-9.0,31.2,31.6
08097,34.6,28.4,26.1,21.9,17.9,33.2,27.9
08099,94.5,88.4,79.3,72.0,55.6,24.2,21.5
08101,125.0,116.5,107.9,96.9,83.4,74.1,70.1
08103,30.2,29.2,26.0,27.3,26.1,31.9,25.4
08105,93.3,91.7,79.9,73.3,62.3,63.6,62.3
08107,76.9,69.3,62.0,47.2,40.0,38.8,37.8
08109,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0
08111,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
08113,39.3,41.6,35.9,29.1,20.3,19.5,16.7
08115,3.5,3.5,1.3,0.5,-9.0,24.1,63.3
08117,73.1,66.1,59.9,51.5,45.9,32.0,28.2
08119,121.5,115.6,107.7,89.9,74.9,23.3,15.2
08121,-9.0,-9.0,-9.0,-9.0,-9.0,4.3,4.4
08123,69.8,63.0,58.0,49.4,40.6,22.9,22.3
08125,80.6,77.7,71.1,60.6,47.0,39.6,31.3
09001,50.7,48.2,43.4,37.7,33.8,37.4,33.7
09003,66.5,62.7,56.0,49.4,43.3,43.6,39.0
09005,71.1,66.9,60.6,52.9,47.0,24.2,22.8
09007,73.5,70.5,63.3,55.6,49.6,32.2,26.2
09009,75.4,70.6,63.1,54.7,48.6,51.3,48.9
09011,79.6,74.9,66.4,55.8,48.5,38.5,35.4
09013,54.5,52.3,48.4,42.2,37.8,19.6,17.8
09015,82.4,78.1,71.6,61.6,54.4,31.4,28.4
10001,94.4,84.4,75.9,64.0,58.6,38.8,29.7
10003,81.2,78.3,74.7,65.3,57.5,53.5,46.8
10005,113.8,100.1,93.1,80.3,69.8,56.8,53.3
11001,40.1,35.7,32.5,28.4,25.0,39.9,32.6
12001,71.6,69.3,69.1,65.4,57.8,100.2,94.2
12003,142.0,116.9,112.2,105.7,89.0,16.3,13.0
12005,128.4,121.5,121.2,113.4,97.5,84.2,69.2
12007,100.8,92.9,93.8,84.8,70.4,22.1,22.2
12009,97.0,93.0,92.1,84.7,74.2,56.5,53.5
12011,54.7,52.0,51.3,46.1,39.0,35.0,32.7
12013,79.7,75.2,71.2,67.5,65.8,32.6,31.3
12015,82.0,77.8,79.8,75.1,66.5,64.7,61.8
12017,107.2,104.0,104.9,103.2,89.9,52.9,51.0
12019,94.0,88.5,87.3,80.5,69.9,58.8,47.2
12021,62.0,58.5,58.2,51.7,45.4,39.1,38.3
12023,125.4,119.5,118.8,111.6,94.9,47.9,37.8
12027,58.0,54.5,57.4,56.3,47.0,11.2,8.5
12029,41.3,48.0,45.5,42.6,39.1,10.1,9.9
12031,95.1,88.6,88.6,83.0,70.9,78.3,76.5
12033,126.2,116.4,113.0,103.0,89.4,85.4,81.9
12035,80.9,77.6,80.3,74.9,66.2,30.4,29.4
12037,109.5,93.6,80.0,70.0,55.6,29.2,22.6
12039,63.0,58.4,58.8,53.2,46.0,8.5,8.5
12041,45.5,46.8,43.7,42.9,37.1,7.2,6.7
12043,7.6,4.9,5.0,3.7,3.8,0.0,-9.0
12045,128.0,136.5,103.9,90.8,81.2,47.2,49.0
12047,44.2,37.0,36.6,30.0,33.8,6.4,5.8
12049,45.9,42.1,38.7,34.4,31.5,5.6,5.1
12051,75.1,68.9,70.9,64.0,56.0,10.7,11.3
12053,106.3,109.3,110.0,103.7,91.9,73.2,70.6
12055,79.6,79.5,80.2,73.5,65.7,39.5,36.6
12057,72.9,67.0,65.6,60.4,52.6,48.6,47.6
12059,108.8,86.0,83.5,77.6,70.9,54.1,54.3
12061,100.0,96.7,96.7,90.8,81.2,61.0,59.7
12063,121.0,107.2,109.6,103.9,91.0,44.9,44.6
12065,57.1,51.4,51.7,47.3,39.9,3.8,2.9
12067,65.0,60.2,57.4,49.8,42.3,18.5,22.4
12069,87.1,82.4,82.3,75.0,65.0,48.3,45.4
12071,68.8,65.4,66.3,61.7,55.1,41.6,41.5
12073,71.9,68.7,71.5,65.9,57.0,62.8,61.4
12075,118.9,102.9,102.8,98.2,86.1,34.5,55.0
12077,44.9,40.0,40.8,39.5,33.3,5.4,2.0
12079,82.6,80.4,81.3,75.8,71.6,45.8,17.5
12081,82.3,77.3,76.2,70.9,62.4,40.4,36.6
12083,89.6,89.8,90.8,85.4,73.2,56.5,58.4
12085,75.8,74.1,74.8,71.3,64.8,62.9,56.9
12086,34.4,32.0,30.5,28.1,24.1,24.2,23.6
12087,83.1,79.8,79.9,74.7,64.9,36.8,34.3
12089,118.8,111.4,110.4,103.6,86.2,30.5,31.5
12091,92.1,87.5,85.4,77.8,65.9,47.0,43.0
12093,122.1,115.9,101.6,95.3,86.3,58.7,61.7
12095,50.8,46.0,45.2,41.3,36.0,39.9,35.7
12097,60.1,56.3,53.0,46.5,39.8,21.2,23.3
12099,63.3,59.9,59.3,54.0,48.3,43.3,41.7
12101,90.7,85.0,86.6,81.0,71.2,64.2,60.4
12103,88.9,83.6,82.4,74.7,67.2,65.2,65.2
12105,74.7,69.7,72.9,68.1,58.8,37.6,33.7
12107,126.7,113.6,110.0,102.2,87.5,35.0,34.6
12109,66.8,64.3,65.0,60.9,51.2,34.2,30.4
12111,72.9,68.0,65.6,61.7,54.8,31.0,33.9
12113,111.7,99.1,97.4,90.7,77.4,49.1,46.7
12115,85.1,80.3,79.0,73.4,65.8,56.1,53.5
12117,59.3,53.5,55.9,52.9,45.8,39.9,37.9
12119,71.8,73.0,72.6,69.3,65.6,14.9,14.0
12121,92.9,88.9,85.7,80.4,72.2,15.4,16.0
12123,121.8,112.3,113.8,113.0,103.3,50.4,47.9
12125,67.7,61.3,54.6,52.3,46.8,18.8,18.4
12127,86.9,81.1,81.8,73.7,64.3,50.7,48.4
12129,89.6,84.7,83.8,78.5,67.8,11.5,9.4
12131,97.9,84.3,89.0,84.5,74.8,32.7,29.4
12133,184.1,142.1,124.7,121.1,108.9,37.6,31.9
13001,129.7,129.5,123.7,115.1,103.3,62.9,41.9
13003,71.3,77.9,67.9,66.5,56.8,64.1,58.1
13005,145.7,151.2,157.5,170.6,172.7,153.8,131.3
13007,-9.0,-9.0,-9.0,-9.0,-9.0,29.2,42.3
13009,113.0,102.8,98.4,90.0,81.1,45.1,42.2
13011,51.1,48.0,42.3,31.6,39.5,8.8,10.6
13013,92.3,87.7,84.6,76.0,68.4,61.6,63.5
13015,112.1,104.6,102.9,99.2,87.4,61.5,63.6
13017,199.0,208.1,199.4,181.2,162.5,78.3,70.0
13019,61.8,57.3,56.1,52.7,47.3,19.9,14.3
13021,145.4,138.8,130.7,120.5,107.2,131.4,125.6
13023,147.0,143.9,131.8,123.5,110.5,33.9,36.6
13025,71.4,64.7,55.2,50.4,47.5,8.9,6.5
13027,73.6,88.1,91.0,88.0,87.6,95.5,97.6
13029,93.7,88.8,90.7,82.0,69.0,35.5,23.9
13031,93.9,95.9,84.7,78.1,68.6,85.6,81.9
13033,93.0,88.0,84.3,76.2,66.5,39.4,38.0
13035,103.5,104.9,100.2,91.6,68.1,41.6,36.8
13037,2.0,1.0,2.2,1.4,0.1,14.4,12.1
13039,82.2,74.2,73.9,66.1,54.4,38.5,31.1
13043,151.1,160.8,169.7,157.1,135.1,77.2,73.5
13045,126.1,119.3,116.6,109.9,100.3,85.0,73.3
13047,148.9,124.0,116.1,104.4,91.8,38.7,33.9
13049,101.1,100.0,104.0,95.9,87.2,55.4,57.2
13051,91.7,87.8,84.9,77.3,69.1,79.2,76.4
13053,-9.0,-9.0,-9.0,-9.0,-9.0,0.5,0.9
13055,150.2,131.9,131.4,120.9,106.2,28.0,29.5
13057,71.3,68.0,70.0,63.9,56.4,55.4,53.9
13059,104.7,98.3,97.1,90.8,81.2,138.2,136.3
13061,67.7,55.1,49.0,42.9,32.3,84.8,15.3
13063,51.6,47.8,44.6,39.3,34.1,27.1,21.0
13065,144.8,153.4,150.8,145.9,132.3,63.6,71.5
13067,65.0,61.4,61.3,54.6,47.1,44.3,38.8
13069,173.1,167.0,173.8,175.8,155.4,164.1,142.4
13071,87.7,86.3,85.7,85.6,80.1,86.1,86.2
13073,88.6,84.7,81.0,72.1,62.8,66.4,58.5
13075,110.4,104.3,105.7,105.6,97.7,44.3,43.9
13077,80.3,81.2,81.3,75.9,68.2,51.0,55.6
13079,0.6,0.9,1.1,0.7,6.3,45.8,48.3
13081,180.4,178.6,174.5,169.2,160.7,91.3,90.0
13083,112.0,83.3,74.9,61.9,51.1,13.4,8.9
13085,162.6,149.5,135.6,142.8,130.8,40.8,35.3
13087,134.2,125.2,122.6,120.7,109.1,73.5,74.5
13089,48.6,45.9,45.1,40.2,35.4,46.9,43.2
13091,107.2,96.9,93.1,92.7,73.0,30.4,28.4
13093,0.5,0.6,0.6,0.7,0.0,2.1,1.3
13095,129.6,125.4,119.3,105.7,90.4,114.9,112.3
13097,101.7,97.0,94.5,85.3,75.4,45.9,43.8
13099,126.0,119.4,118.9,114.1,108.6,67.9,55.5
13101,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
13103,86.5,86.7,79.7,71.9,62.0,21.2,20.9
13105,152.1,144.4,146.7,139.0,130.6,60.7,57.1
13107,107.8,109.8,113.4,108.6,95.9,60.1,63.3
13109,145.3,134.5,122.0,115.4,90.6,35.3,43.9
13111,160.8,163.3,154.3,134.7,122.1,88.4,75.7
